,name,location,rating,num_rating,price
917,Rosé 2018,"Anderson Valley, United States",3.8,30 ratings,Available online from $28
918,Rosé 2020,"Sonoma Coast, United States",3.8,30 ratings,29.95
919,Rosé of Pinot Noir 2020,"Sonoma Coast, United States",3.8,30 ratings,Available online from $13.09
920,Côtes du Rhône Rosé 2017,"Côtes-du-Rhône, France",3.8,29 ratings,18.99
921,Rosé des Riceys La Foret 2010,"Rosé des Riceys, France",3.8,28 ratings,Available online from $45
922,Rosé 2018,"Dão, Portugal",3.8,27 ratings,Available online from $11.27
923,Mabilia Cirò Rosé 2020,"Cirò, Italy",3.8,27 ratings,Available online from $15.95
924,Juliette Rosé 2020,"Méditerranée, France",3.8,27 ratings,11.99
925,Winter en Provence First Press Rosé de Provence 2021,"Provence, France",3.8,26 ratings,Available online from $15.99
926,Parallèle 45 Rosè 2019,"Côtes-du-Rhône, France",3.8,26 ratings,14.99
927,Lemonade Rosé 2020,"Chehalem Mountains, United States",3.8,26 ratings,Available online from $19.99
928,Pink Pégau 2020,"Vin de France, France",3.8,25 ratings,24.99
929,Les Vignes de Bila-Haut Pays d'Oc Rosé 2020,"Pays d'Oc, France",3.8,25 ratings,Available online from $12.49
930,Rosé of Malbec 2018,"Lujan de Cuyo, Argentina",3.7,1120 ratings,Available online from $15
931,White Zinfandel 2017,"California, United States",3.7,790 ratings,Available online from $3.88
932,Pink Flamingo Tête de Cuvée Gris de Gris 2018,"Sable de Camargue, France",3.7,788 ratings,Available online from $14.99
933,Bordeaux Rosé 2018,"Bordeaux, France",3.7,718 ratings,Available online from $8.98
934,Inspiration Rosé 2020,"Côtes de Provence, France",3.7,691 ratings,20.95
935,Cherub (Syrah) Rosé 2013,"Colchagua Valley, Chile",3.7,679 ratings,Available online from $25
936,Studio 2020,"Côtes de Provence, France",3.7,607 ratings,14.99
937,Rosé 2019,"Napa Valley, United States",3.7,547 ratings,13.99
938,Muga Rosado 2015,"Rioja, Spain",3.7,537 ratings,Available online from $9.99
939,Belleruche Côtes du Rhône Rosé 2019,"Côtes-du-Rhône, France",3.7,520 ratings,Available online from $11.99
940,Rosé 2017,"Yakima Valley, United States",3.7,504 ratings,Available online from $9.98
941,Rosé 2019,"Monterey County, United States",3.7,471 ratings,19.99
942,White Zinfandel 2016,"California, United States",3.7,464 ratings,Available online from $4.99
943,Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.7,460 ratings,Available online from $19
944,Rioja Rosado 2020,"Rioja, Spain",3.7,441 ratings,8.99
945,Grain de Gris 2020,"Sable de Camargue, France",3.7,436 ratings,14.99
946,Cherub (Syrah) Rosé 2019,"Colchagua Valley, Chile",3.7,428 ratings,Available online from $19.98
947,Vin Gris de Cigare 2019,"Central Coast, United States",3.7,426 ratings,Available online from $20.55
948,Côtes de Provence Rosé 2019,"Provence, France",3.7,420 ratings,Available online from $15.99
949,Aurore Rosé 2020,"Pays d'Oc, France",3.7,392 ratings,Available online from $10.99
950,Rosé 2016,"Monterey County, United States",3.7,375 ratings,Available online from $14.90
951,Rosé 2020,"Méditerranée, France",3.7,374 ratings,Available online from $13.99
952,Rosé 2018,"California, United States",3.7,368 ratings,Available online from $12.98
953,Rosé 2020,"Marlborough, New Zealand",3.7,338 ratings,15.99
954,Le Caprice de Clémentine Rosé 2018,"Côtes de Provence, France",3.7,322 ratings,Available online from $69.99
955,La Rosa 2018,"Penedès, Spain",3.7,322 ratings,Available online from $21
956,Cherub (Syrah) Rosé 2018,"Colchagua Valley, Chile",3.7,317 ratings,Available online from $4.99
957,Côtes-du-Rhône Rosé 2020,"Côtes-du-Rhône, France",3.7,282 ratings,17.99
958,Le Caprice de Clémentine Rosé 2019,"Côtes de Provence, France",3.7,269 ratings,17.98
959,Le Saint André Rosé 2016,"Var, France",3.7,263 ratings,Available online from $30.25
960,Rosado 2019,"Jumilla, Spain",3.7,245 ratings,Available online from $9.95
961,Grand Ferrage Côtes de Provence 2018,"Côtes de Provence, France",3.7,243 ratings,Available online from $42.99
962,Y Series Sangiovese Rosé 2019,"South Australia, Australia",3.7,232 ratings,Available online from $29.99
963,Rosé 2019,"Monterey County, United States",3.7,217 ratings,Available online from $19
964,Côtes de Provence Rosé 2018,"Côtes de Provence, France",3.7,212 ratings,Available online from $14.99
965,Rosé 2019,"Côtes de Provence, France",3.7,208 ratings,14.98
966,Belle Année Rosé 2020,"Vin de France, France",3.7,198 ratings,15.99
967,Marsannay Rosé 2019,"Marsannay, France",3.7,198 ratings,Available online from $12.99
968,Tavel 2019,"Tavel, France",3.7,183 ratings,Available online from $16.99
969,Mourvèdre Rosé 2021,"Coastal Region, South Africa",3.7,171 ratings,Available online from $18.99
970,Roseri Valtenesi Chiaretto Rosato 2018,"Lombardia, Italy",3.7,170 ratings,Available online from $38.99
971,Hito Rosado 2018,"Ribera del Duero, Spain",3.7,167 ratings,Available online from $9.99
972,Cirò Rosato (Segno) 2020,"Cirò, Italy",3.7,161 ratings,Available online from $10
973,Rosé 2016,"Oregon, United States",3.7,159 ratings,Available online from $59.99
974,Tavel 2020,"Tavel, France",3.7,158 ratings,Available online from $17.98
975,Rosé Sangria N.V.,"California, United States",3.7,154 ratings,Available online from $8.99
976,Terres de Saint Louis Rosé 2020,"Coteaux Varois en Provence, France",3.7,144 ratings,Available online from $12.99
977,Petit Verdot Rosé 2019,"Stellenbosch, South Africa",3.7,142 ratings,Available online from $16.99
978,Rosé 2020,"Méditerranée, France",3.7,136 ratings,16.99
979,Le Caprice de Clémentine Rosé 2020,"Côtes de Provence, France",3.7,136 ratings,21.99
980,Rosé de Chevalier 2018,"Bordeaux, France",3.7,134 ratings,Available online from $14.99
981,Rosé 2019,"California, United States",3.7,123 ratings,Available online from $16.99
982,Rosé 2019,"Oregon, United States",3.7,123 ratings,14.99
983,Kadette Pinotage Rosé 2020,"Stellenbosch, South Africa",3.7,123 ratings,Available online from $18
984,White Zinfandel - Moscato 2015,"California, United States",3.7,122 ratings,Available online from $5.99
985,Negroamaro Rosato 2020,"Salento, Italy",3.7,119 ratings,15.99
986,Côtes de Provence Rosé 2018,"Côtes de Provence, France",3.7,117 ratings,Available online from $19.99
987,Dry Rosé Of Pinot Noir Eye Of The Toad 2019,"Sonoma County, United States",3.7,116 ratings,13.99
988,Guilhem Rosé 2016,"Hérault, France",3.7,114 ratings,Available online from $22
989,Rosé of Sangiovese 2018,"Columbia Valley, United States",3.7,113 ratings,Available online from $32.99
990,Praja Monica 2016,"Monica di Sardegna, Italy",3.7,113 ratings,Available online from $18
991,Côtes-du-Rhône Rosé 2019,"Côtes-du-Rhône, France",3.7,112 ratings,Available online from $15.99
992,Rosé (Sultry) 2018,"California, United States",3.7,111 ratings,12.99
993,Pink Cat (Cabin Fever) N.V.,"Finger Lakes, United States",3.7,109 ratings,Available online from $7.99
994,Rosato Colline Teatine 2018,"Colline Teatine, Italy",3.7,109 ratings,Available online from $8.98
995,Limited Release Rosé 2018,"Veneto, Italy",3.7,108 ratings,Available online from $29.99
996,Pinotage Rosé 2021,"Stellenbosch, South Africa",3.7,107 ratings,Available online from $15
997,Cheverny Rosé 2019,"Cheverny, France",3.7,106 ratings,Available online from $21.99
998,Musar Jeune Rosé 2017,"Bekaa Valley, Lebanon",3.7,102 ratings,Available online from $19.99
999,Sainte-Victoire Côtes de Provence Rosé 2018,"Côtes de Provence, France",3.7,99 ratings,Available online from $22.40
1000,Belle Année Rosé 2019,"Vin de France, France",3.7,95 ratings,Available online from $12.99
1001,Le Rosé 2020,"Apalta Valley, Chile",3.7,91 ratings,15.99
1002,Rosé of Pinot Noir 2019,"Oregon, United States",3.7,88 ratings,13.99
1003,Le Rêveur Côtes du Rhône Rosé 2018,"Côtes-du-Rhône, France",3.7,87 ratings,Available online from $13.99
1004,Pinot Noir Rosé 2018,"Monterey, United States",3.7,86 ratings,Available online from $41.99
1005,Traditions Rosè 2018,"Columbia Valley, United States",3.7,83 ratings,16.98
1006,Grand Classique Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.7,83 ratings,Available online from $29.95
1007,Reserva Rosé 2018,"Lisboa, Portugal",3.7,82 ratings,Available online from $14.99
1008,Cabaret Rosé 2018,"Côtes de Provence, France",3.7,81 ratings,Available online from $17.40
1009,Primitivo Rosato 2018,"Puglia, Italy",3.7,80 ratings,Available online from $11.99
1010,Tavel Roc-Epine 2020,"Tavel, France",3.7,80 ratings,Available online from $18.99
1011,Rosé 2020,"Vin de France, France",3.7,75 ratings,Available online from $9.60
1012,Coteaux d'Aix-en-Provence Rosé 2020,"Coteaux d'Aix-en-Provence, France",3.7,74 ratings,Available online from $12.95
1013,Le Mythe d'Amphorie 2015,"Bordeaux, France",3.7,73 ratings,Available online from $11.99
1014,Rosé De Marsannay Domaine Clair-Dau 2020,"Marsannay, France",3.7,73 ratings,Available online from $30
1015,Flower Power Toscana Rosato 2020,"Toscana, Italy",3.7,73 ratings,Available online from $14.40
1016,Rosé 2020,"Paso Robles, United States",3.7,72 ratings,19.99
1017,Rosé 2019,"Beira Interior, Portugal",3.7,70 ratings,Available online from $11.99
1018,Send Nudes 2020,"Sonoma Coast, United States",3.7,69 ratings,17.99
1019,Rosé de Chevalier 2019,"Bordeaux, France",3.7,69 ratings,Available online from $17.99
1020,Collection Rosé 2020,"Loire Valley, France",3.7,68 ratings,16.99
1021,Kékfrankos Rozé 2019,"Szekszárd, Hungary",3.7,68 ratings,Available online from $15.99
1022,Txakolina Rosé 2018,"Getariako Txakolina, Spain",3.7,68 ratings,14.99
1023,Cuvée Reservée Tradition Côtes de Provence Rosé 2017,"Côtes de Provence, France",3.7,66 ratings,Available online from $10.99
1024,Wild Thing Rendezvous Rosé 2018,"Mendocino County, United States",3.7,62 ratings,Available online from $20
1025,La Flor Malbec Rosé 2019,"Mendoza, Argentina",3.7,62 ratings,Available online from $15.25
1026,Rosé 2018,"Long Island, United States",3.7,62 ratings,Available online from $18.99
1027,Rosé d'Un Jour 2020,"Vin de France, France",3.7,58 ratings,Available online from $32
1028,Private Bin Rosé 2020,"Marlborough, New Zealand",3.7,58 ratings,15.99
1029,Malandrino Cerasuolo d'Abruzzo 2020,"Cerasuolo d'Abruzzo, Italy",3.7,58 ratings,Available online from $17.99
1030,Beaujolais Rosé 2018,"Beaujolais, France",3.7,57 ratings,Available online from $18
1031,Tomh Μοσχοφίλερο Rosé 2018,"Mantinia, Greece",3.7,57 ratings,Available online from $12.80
1032,Rioja Tempranillo Rosado 2019,"Rioja, Spain",3.7,56 ratings,Available online from $14.68
1033,White Merlot 2012,"California, United States",3.7,56 ratings,Available online from $5.49
1034,Rosé 2020,"California, United States",3.7,55 ratings,14.99
1035,Big Easy Rosé 2018,"Stellenbosch, South Africa",3.7,54 ratings,Available online from $19.98
1036,The Rose Garden Rosé 2021,"Coastal Region, South Africa",3.7,54 ratings,10.99
1037,ZOE Rose 2020,"Peloponnesos, Greece",3.7,53 ratings,13.99
1038,Rosé 2019,"Getariako Txakolina, Spain",3.7,53 ratings,Available online from $24.99
1039,Frémillant Rosé 2017,"Minervois, France",3.7,53 ratings,Available online from $18.99
1040,Rosé 2020,"Côtes de Thau, France",3.7,52 ratings,12.99
1041,No. 06 Simply Rosé 2019,"Méditerranée, France",3.7,51 ratings,13.99
1042,Edición Rosa 2018,"Navarra, Spain",3.7,50 ratings,Available online from $16.75
1043,L'Accent Rosé 2020,"Côtes de Provence, France",3.7,48 ratings,25.99
1044,Rosé 2019,"Upper Galilee, Israel",3.7,48 ratings,Available online from $30.99
1045,Malbec - Syrah Rosé 2017,"Moldova, Moldova",3.7,47 ratings,Available online from $15.99
1046,Rosé 2018,"Loire Valley, France",3.7,46 ratings,Available online from $9.99
1047,Gorria Hondarrabi Zuri Beltza Rosé 2020,"Getariako Txakolina, Spain",3.7,45 ratings,19.99
1048,Vendanges Nocturnes (Classic) Rosé 2020,"Pays d'Oc, France",3.7,44 ratings,Available online from $11
1049,Dinamo Nucleo 3 Rosato 2020,"Umbria, Italy",3.7,44 ratings,30
1050,Côtes de Provence Rosé (Cru Classé) 2020,"Côtes de Provence, France",3.7,44 ratings,23.99
1051,Bardolino Chiaretto 2020,"Bardolino, Italy",3.7,44 ratings,16.99
1052,Rosato 2014,"Toscana, Italy",3.7,43 ratings,Available online from $18
1053,Secateurs Rosé 2021,"Swartland, South Africa",3.7,43 ratings,15.99
1054,Chinon Rosé 2018,"Chinon, France",3.7,43 ratings,Available online from $25
1055,Chateau Peyrassol Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.7,42 ratings,32.95
1056,Rosado 2019,"Rioja, Spain",3.7,42 ratings,Available online from $12.99
1057,Rosé 2019,"California, United States",3.7,41 ratings,16.99
1058,Rosé (Gaston Hochar) 2016,"Bekaa Valley, Lebanon",3.7,39 ratings,Available online from $55.99
1059,Rosé 2020,"Méditerranée, France",3.7,39 ratings,Available online from $8.95
1060,Vin Gris 2020,"California, United States",3.7,39 ratings,Available online from $15.99
1061,Five Roses Salento 2018,"Salento, Italy",3.7,39 ratings,Available online from $21.98
1062,Ventoux Terrasses Rosé 2015,"Ventoux, France",3.7,38 ratings,Available online from $29.99
1063,Côtes de Provence Côtes de Provence Rosé 2014,"Côtes de Provence, France",3.7,38 ratings,Available online from $39.95
1064,Rosé 2020,"Oregon, United States",3.7,38 ratings,Available online from $16.98
1065,Bordeaux Rosé 2020,"Bordeaux, France",3.7,38 ratings,13.99
1066,Rosato 2020,"Sicilia, Italy",3.7,38 ratings,22
1067,Attitude Rosé 2019,"Touraine, France",3.7,38 ratings,27.99
1068,Malagousia - Mandilaria 2019,"Attiki, Greece",3.7,37 ratings,16.99
1069,Hey Rosé Malbec 2021,"Mendoza, Argentina",3.7,37 ratings,Available online from $17.99
1070,A Proper Pink 2015,"California, United States",3.7,36 ratings,Available online from $16.99
1071,Rosé 2019,"Getariako Txakolina, Spain",3.7,35 ratings,Available online from $19.99
1072,Rosé 2016,"Willamette Valley, United States",3.7,33 ratings,Available online from $5.95
1073,Marsannay Rose 2018,"Marsannay, France",3.7,33 ratings,Available online from $15.95
1074,Rosé 2020,"Monterey County, United States",3.7,33 ratings,12.99
1075,Rosé of Pinot Noir 2017,"Santa Lucia Highlands, United States",3.7,32 ratings,Available online from $45.99
1076,Vé Rosé 2020,"Méditerranée, France",3.7,31 ratings,Available online from $12.99
1077,Syrah Rosé 2016,"Ardèche, France",3.7,31 ratings,Available online from $16
1078,Coteaux d'Aix-en-Provence Rosé 2020,"Coteaux d'Aix-en-Provence, France",3.7,30 ratings,20.99
1079,Rosé 2020,"California, United States",3.7,29 ratings,20.99
1080,Ρόδινος (Rodinos) 2020,"Pitsilia, Cyprus",3.7,28 ratings,Available online from $21
1081,Etna Rosato 2020,"Etna, Italy",3.7,28 ratings,28.99
1082,DMZ Cabernet Rosé 2020,"Western Cape, South Africa",3.7,28 ratings,Available online from $11.99
1083,Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.7,28 ratings,Available online from $9.75
1084,Bandol l'Irreductible Rosé 2020,"Bandol, France",3.7,28 ratings,Available online from $40
1085,Coteaux d'Aix en Provence Rosé 2018,"Coteaux d'Aix-en-Provence, France",3.7,26 ratings,Available online from $19.90
1086,Nebbiolo Colline Novaresi Rosato 2019,"Colline Novaresi, Italy",3.7,26 ratings,Available online from $9.98
1087,Les Rascasses Rosé 2020,"Santa Ynez Valley, United States",3.7,25 ratings,Available online from $25
1088,Chevalier Famaey Malbec Rosé 2019,"Côtes du Lot, France",3.7,25 ratings,Available online from $10.97
1089,The Original Rosé N.V.,"Douro, Portugal",3.6,42493 ratings,Available online from $7.99
1090,Vinho Rosé N.V.,"Vinho de Portugal, Portugal",3.6,13858 ratings,11.99
1091,White Zinfandel N.V.,"California, United States",3.6,13237 ratings,6.99
1092,Cabernet Sauvignon Rosé N.V.,"Stellenbosch, South Africa",3.6,6731 ratings,Available online from $9.99
1093,Rosé 2018,"Vin de France, France",3.6,3067 ratings,Available online from $8.99
1094,Rosé 2019,"Vin de France, France",3.6,1601 ratings,Available online from $8.97
1095,White Zinfandel 2012,"St. Helena, United States",3.6,1514 ratings,Available online from $6.49
1096,Rosé 2017,"Vin de France, France",3.6,1333 ratings,Available online from $10.95
1097,Rosato N.V.,"Emilia-Romagna, Italy",3.6,1192 ratings,Available online from $6.99
1098,Rosé of Malbec 2017,"Lujan de Cuyo, Argentina",3.6,1153 ratings,Available online from $15
1099,Rosé (Reserva) 2018,"Central Valley, Chile",3.6,1048 ratings,11.49
1100,Band of Roses Rosé 2018,"Washington, United States",3.6,885 ratings,Available online from $5.59
1101,Rosé 2020,"Vin de France, France",3.6,785 ratings,7.99
1102,Rosado 2018,"Rioja, Spain",3.6,763 ratings,Available online from $11.99
1103,Tavel Rosé 2018,"Tavel, France",3.6,758 ratings,Available online from $43.99
1104,Rosé 2018,"Yakima Valley, United States",3.6,701 ratings,Available online from $10.99
1105,Cabernet Sauvignon Rosé 2017,"Stellenbosch, South Africa",3.6,660 ratings,Available online from $12.96
1106,Studio 2019,"Côtes de Provence, France",3.6,649 ratings,Available online from $14.99
1107,Rosé 2019,"Hawke's Bay, New Zealand",3.6,592 ratings,Available online from $14.99
1108,Côtes de Provence Rosé 2015,"Côtes de Provence, France",3.6,575 ratings,Available online from $12.99
1109,Grain de Gris 2015,"Sable de Camargue, France",3.6,561 ratings,Available online from $9.98
1110,Rosé 2019,"Méditerranée, France",3.6,559 ratings,Available online from $14.99
1111,Sicilia Rosé 2020,"Sicilia, Italy",3.6,557 ratings,14.99
1112,White Zinfandel 2015,"California, United States",3.6,554 ratings,Available online from $5.99
1113,Rosé 2019,"California, United States",3.6,538 ratings,Available online from $12.99
1114,Band of Roses Rosé 2017,"Washington, United States",3.6,498 ratings,Available online from $12.99
1115,Rosé 2016,"Minervois, France",3.6,487 ratings,Available online from $26.99
1116,Vin Gris de Cigare 2018,"Central Coast, United States",3.6,474 ratings,Available online from $16.99
1117,Perlita Rosado 2019,"Uco Valley, Argentina",3.6,464 ratings,Available online from $12.99
1118,Rosé 2019,"Columbia Valley, United States",3.6,437 ratings,Available online from $11.99
1119,Rosa dei Masi delle Venezie 2019,"delle Venezie, Italy",3.6,363 ratings,Available online from $7.99
1120,Pinot Noir Rosé 2020,"Central Otago, New Zealand",3.6,351 ratings,12.99
1121,Gascogne Rosé 2017,"Gascogne, France",3.6,294 ratings,Available online from $8.99
1122,Secateurs Rosé 2018,"Swartland, South Africa",3.6,287 ratings,Available online from $29.99
1123,Rosado 2013,"Ribera del Duero, Spain",3.6,282 ratings,Available online from $12.99
1124,Rosé of Pinot Noir 2018,"California, United States",3.6,282 ratings,Available online from $20.25
1125,Rosé 2018,"Península de Setúbal, Portugal",3.6,281 ratings,Available online from $7.95
1126,Rosé 2020,"Napa Valley, United States",3.6,278 ratings,14.99
1127,Rosé 2019,"Monterey County, United States",3.6,268 ratings,10.99
1128,Rosé La Chevalière 2019,"Provence, France",3.6,263 ratings,Available online from $12.99
1129,Vin Gris de Cigare 2020,"Central Coast, United States",3.6,253 ratings,12.99
1130,"X, SJP Rosé 2019","Vin de France, France",3.6,242 ratings,14.98
1131,Serra Lori Isola dei Nuraghi 2018,"Isola dei Nuraghi, Italy",3.6,241 ratings,Available online from $12.98
1132,Pinot Noir Rosé 2020,"Willamette Valley, United States",3.6,238 ratings,Available online from $9.99
1133,Akakies 2020,"Amyndeon, Greece",3.6,220 ratings,Available online from $10.08
1134,Band of Roses Rosé 2019,"Washington, United States",3.6,209 ratings,Available online from $9.99
1135,California Candy Dry Rosé 2018,"California, United States",3.6,193 ratings,Available online from $11.95
1136,Juliette Rosé 2017,"Méditerranée, France",3.6,190 ratings,Available online from $34.99
1137,Rosé 2020,"Colchagua Valley, Chile",3.6,190 ratings,Available online from $10.99
1138,Akakies 2019,"Amyndeon, Greece",3.6,188 ratings,Available online from $16
1139,Les Villas Villa la Vie en Rosé 2019,"Comté Tolosan, France",3.6,185 ratings,Available online from $9.99
1140,Les Lauzeraies Tavel Rosé 2020,"Tavel, France",3.6,180 ratings,Available online from $12.99
1141,Rosado (Selección Rosado / Rosé) 2019,"Campo de Borja, Spain",3.6,178 ratings,Available online from $16
1142,Rosado 2020,"Jumilla, Spain",3.6,178 ratings,11.99
1143,Gorgeous Rosé (Pinot Noir - Chardonnay) 2017,"Western Cape, South Africa",3.6,169 ratings,Available online from $32.99
1144,Dry Rosé Of Pinot Noir Eye Of The Toad 2018,"Sonoma County, United States",3.6,159 ratings,Available online from $15.99
1145,Le Goat Rosé N.V.,"New York, United States",3.6,153 ratings,Available online from $7.95
1146,Rioja Rosado 2018,"Rioja, Spain",3.6,139 ratings,Available online from $29.99
1147,Vino Rosé 2019,"Columbia Valley, United States",3.6,139 ratings,Available online from $17.98
1148,Rosé 2020,"Jumilla, Spain",3.6,133 ratings,9.99
1149,Mira Côtes de Provence Rosé 2018,"Côtes de Provence, France",3.6,128 ratings,11.99
1150,Vieilles Vignes Rosé Costières de Nîmes 2016,"Costières-de-Nîmes, France",3.6,120 ratings,Available online from $13.99
1151,Rosé of Pinot Noir 2018,"Los Carneros, United States",3.6,115 ratings,11.99
1152,Rosé 2019,"Provence, France",3.6,111 ratings,18.99
1153,Guilhem Rosé 2018,"Hérault, France",3.6,105 ratings,Available online from $15.99
1154,Vérité du Terroir Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.6,102 ratings,Available online from $16.79
1155,Rosé N.V.,"Oregon, United States",3.6,101 ratings,Available online from $14
1156,Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.6,101 ratings,Available online from $12.97
1157,Rosé 2019,"Aragón, Spain",3.6,98 ratings,15.99
1158,Lot 33 Rosé 2020,"Languedoc, France",3.6,98 ratings,Available online from $9.99
1159,Protocolo Rosado 2019,"Castilla, Spain",3.6,97 ratings,14.99
1160,Malbec Rosé 2017,"Mendoza, Argentina",3.6,97 ratings,Available online from $12.99
1161,Chinon Rosé 2018,"Chinon, France",3.6,95 ratings,Available online from $33.99
1162,Coteaux d'Aix-en-Provence Rosé 2019,"Coteaux d'Aix-en-Provence, France",3.6,93 ratings,Available online from $14.99
1163,Rosé 2019,"Monterey, United States",3.6,93 ratings,Available online from $15.99
1164,Cinsault Rosé 2020,"Luberon, France",3.6,90 ratings,12.99
1165,Rosé 2019,"Willamette Valley, United States",3.6,84 ratings,14.99
1166,Infinito Rosé 2019,"Bardolino Chiaretto, Italy",3.6,84 ratings,14.95
1167,Rosé 2020,"Maryland, United States",3.6,81 ratings,Available online from $17.99
1168,Pretty Boy Nero d'Avola Rosato 2021,"Riverland, Australia",3.6,80 ratings,Available online from $22.40
1169,Vin Rosé 2020,"Vin de France, France",3.6,79 ratings,Available online from $18
1170,Rioja Tempranillo - Garnacha Rosado 2017,"Rioja, Spain",3.6,78 ratings,Available online from $28.99
1171,Rosé 2018,"Veneto, Italy",3.6,76 ratings,Available online from $9.98
1172,Private Bin Rosé 2016,"Marlborough, New Zealand",3.6,74 ratings,Available online from $11.98
1173,Mofete Etna Rosato 2019,"Etna, Italy",3.6,73 ratings,Available online from $31.62
1174,Agiorgitiko 14-18H 2020,"Peloponnesos, Greece",3.6,73 ratings,18.99
1175,Quinta dos Murças Assobio Douro Rosé 2017,"Douro, Portugal",3.6,70 ratings,Available online from $9.99
1176,Rosé 2019,"California, United States",3.6,69 ratings,13.99
1177,Rosado (Selección Rosado / Rosé) 2020,"Campo de Borja, Spain",3.6,68 ratings,11.99
1178,Dry Sangiovese Rosé 2017,"Sonoma County, United States",3.6,68 ratings,Available online from $13.98
1179,Ventoux Terrasses Rosé 2019,"Ventoux, France",3.6,66 ratings,Available online from $18.37
1180,Rosé 2020,"Pays d'Oc, France",3.6,66 ratings,Available online from $10.99
1181,Costières-de-Nîmes Rosé 2017,"Costières-de-Nîmes, France",3.6,65 ratings,Available online from $11.99
1182,Rosé de Chevalier 2020,"Bordeaux, France",3.6,65 ratings,Available online from $11.99
1183,Rosé 2020,"Veneto, Italy",3.6,63 ratings,12.99
1184,Pettirosce Cerasuolo d'Abruzzo 2020,"Cerasuolo d'Abruzzo, Italy",3.6,62 ratings,Available online from $17
1185,Les Terrasses Rosé 2016,"Côtes de Provence, France",3.6,62 ratings,Available online from $27.76
1186,Cabaret Rosé 2019,"Côtes de Provence, France",3.6,62 ratings,17.98
1187,Corse Rosé 2016,"Corsica, France",3.6,61 ratings,Available online from $19.95
1188,Rosé 2021,"Coastal Region, South Africa",3.6,58 ratings,Available online from $14.99
1189,Cabaret Rosé 2020,"Côtes de Provence, France",3.6,58 ratings,18.99
1190,Cuvée Reservée Tradition Côtes de Provence Rosé 2020,"Côtes de Provence, France",3.6,57 ratings,Available online from $11.98
1191,Rosé 2020,"Paso Robles, United States",3.6,56 ratings,19.99
1192,Old Vine Rosé 2020,"Vin de Pays, France",3.6,56 ratings,Available online from $9.96
1193,Rosé 2018,"Finger Lakes, United States",3.6,55 ratings,Available online from $20
1194,Costa d'Amalfi Rosato 2017,"Costa d'Amalfi, Italy",3.6,52 ratings,Available online from $26
1195,Le Rosé 2020,"Vin de France, France",3.6,52 ratings,Available online from $9.99
1196,Rosé 2020,"California, United States",3.6,49 ratings,Available online from $8.99
1197,Rosé 2019,"Loire Valley, France",3.6,47 ratings,Available online from $15
1198,Regaleali Le Rosè 2020,"Terre Siciliane, Italy",3.6,47 ratings,16.99
1199,Côtes de Provence Rosé 2012,"Côtes de Provence, France",3.6,47 ratings,Available online from $14.99
1200,Rosé 2020,"Mendocino County, United States",3.6,45 ratings,13.99
1201,Mainqué Pinot Noir Rosé 2015,"Patagonia, Argentina",3.6,45 ratings,Available online from $19
1202,Rosé 2020,"Galilee, Israel",3.6,44 ratings,Available online from $15.99
1203,Terres Roses Moulin à Vent 2018,"Moulin-à-Vent, France",3.6,44 ratings,20.99
1204,Rosé 2019,"Western Cape, South Africa",3.6,42 ratings,Available online from $9.99
1205,Frico Rosato 2020,"Toscana, Italy",3.6,42 ratings,Available online from $8.99
1206,Rosé 2020,"California, United States",3.6,40 ratings,Available online from $14.69
1207,Collection Rosé 2019,"delle Venezie, Italy",3.6,40 ratings,Available online from $15.99
1208,Vinho Verde Rosé 2018,"Vinho Verde, Portugal",3.6,39 ratings,Available online from $25.99
1209,Les Dauphins Cotes du Rhône Réserve Rosé 2018,"Côtes-du-Rhône, France",3.6,39 ratings,Available online from $12.99
1210,Petra Rosé 2016,"Les Baux-de-Provence, France",3.6,38 ratings,Available online from $32
1211,Cameleon Rosé 2019,"Tupungato, Argentina",3.6,37 ratings,Available online from $13.99
1212,Beaujolais Rosé 2017,"Beaujolais, France",3.6,37 ratings,Available online from $37.99
1213,Côtes de Provence Rosé 2019,"Provence, France",3.6,37 ratings,Available online from $9.99
1214,Grenache Rosé 2018,"Paso Robles, United States",3.6,36 ratings,Available online from $15.98
1215,Twice Removed Rosé 2019,"Mendocino County, United States",3.6,35 ratings,Available online from $19.09
1216,Pinot Noir Rosé 2019,"Monterey, United States",3.6,35 ratings,Available online from $17.98
1217,Rose de Nymphe Emue 2020,"Minervois, France",3.6,34 ratings,Available online from $21
1218,Ventoux Terrasses Rosé 2020,"Ventoux, France",3.6,33 ratings,17.99
1219,Rosé 2020,"Monterey County, United States",3.6,29 ratings,Available online from $11.99
1220,Rosé 2020,"Méditerranée, France",3.6,29 ratings,Available online from $8.97
1221,Rosato di Ampeleia 2019,"Maremma Toscana, Italy",3.6,28 ratings,Available online from $22.99
1222,La Flor Malbec Rosé 2020,"Mendoza, Argentina",3.6,28 ratings,Available online from $14.99
1223,Ondarosa 2018,"Puglia, Italy",3.6,27 ratings,Available online from $19.99
1224,Rosé 2017,"Nahe, Germany",3.6,27 ratings,Available online from $29.99
1225,Grenache Rosé 2018,"Navarra, Spain",3.6,26 ratings,Available online from $36.99
